SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,161 E Chicago Ave Unit 37A,Chicago,IL,60611,975000,3,3.5,Olympia Centre,2500,,1985,74,390,2036,Active,,,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-37A/home/14097993,MRED as Distributed by MLS Grid,11872622,N,Y,41.8964162,-87.6233837
MLS Listing,,Single Family Residential,7909 S Essex Ave,Chicago,IL,60617,42000,3,2.0,CHI - South Chicago,1452,3600,1908,74,29,,Active,,,https://www.redfin.com/IL/Chicago/7909-S-Essex-Ave-60617/home/13215979,MRED as Distributed by MLS Grid,11874605,N,Y,41.7514115,-87.5635992
MLS Listing,,Condo/Co-op,501 N Clinton St #3002,Chicago,IL,60654,659000,2,2.0,Kinzie Park Tower,1500,,2000,74,439,1318,Active,,,https://www.redfin.com/IL/Chicago/501-N-Clinton-St-60654/unit-3002/home/12649674,MRED as Distributed by MLS Grid,11816742,N,Y,41.8909895,-87.6422702
MLS Listing,,Single Family Residential,12008 S Michigan Ave,Chicago,IL,60628,46550,3,1.0,CHI - West Pullman,760,,1915,74,61,,Active,,,https://www.redfin.com/IL/Chicago/12008-S-Michigan-Ave-60628/home/13058166,MRED as Distributed by MLS Grid,11874555,N,Y,41.6758818,-87.6206915
MLS Listing,,Vacant Land,1601 N Ashland Ave,Chicago,IL,60622,5500000,,,CHI - West Town,,13813,,74,,,Active,,,https://www.redfin.com/IL/Chicago/1601-W-North-Ave-60622/home/14108214,MRED as Distributed by MLS Grid,11874539,N,Y,41.9104717,-87.6679309
MLS Listing,,Single Family Residential,1322 W 72nd Pl,Chicago,IL,60636,63000,2,1.0,CHI - West Englewood,1080,3125,1916,74,58,,Active,,,https://www.redfin.com/IL/Chicago/1322-W-72nd-Pl-60636/home/13915279,MRED as Distributed by MLS Grid,11874257,N,Y,41.7624562,-87.6581708
MLS Listing,,Multi-Family (2-4 Unit),816 E 42nd St,Chicago,IL,60653,650000,7,4.0,CHI - Oakland,,2750,,74,,,Active,,,https://www.redfin.com/IL/Chicago/816-E-42nd-St-60653/home/13962771,MRED as Distributed by MLS Grid,11874219,N,Y,41.8188553,-87.6059285
MLS Listing,,Multi-Family (2-4 Unit),5132 S Wolcott Ave,Chicago,IL,60609,395000,5,3.0,Back of the Yards,,,1902,74,,,Active,,,https://www.redfin.com/IL/Chicago/5132-S-Wolcott-Ave-60609/home/180065366,MRED as Distributed by MLS Grid,11868999,N,Y,41.8002628,-87.6723488
MLS Listing,,Single Family Residential,3043 N Linder Ave,Chicago,IL,60641,465900,8,3.0,CHI - Belmont Cragin,1357,3750,1927,74,343,,Active,,,https://www.redfin.com/IL/Chicago/3043-N-Linder-Ave-60641/home/13442509,MRED as Distributed by MLS Grid,11874311,N,Y,41.9362382,-87.7636632
MLS Listing,,Multi-Family (2-4 Unit),6611 S Washtenaw Ave,Chicago,IL,60629,400000,6,3.0,CHI - Chicago Lawn,,3125,1927,74,,,Active,,,https://www.redfin.com/IL/Chicago/6611-S-Washtenaw-Ave-60629/home/13987149,MRED as Distributed by MLS Grid,11873343,N,Y,41.7732885,-87.6905657
MLS Listing,,Vacant Land,1000 W 47th Pl,Chicago,IL,60609,195000,,,Back of the Yards,,3625,,74,,,Active,,,https://www.redfin.com/IL/Chicago/1000-W-47th-Pl-60609/home/13954511,MRED as Distributed by MLS Grid,11872816,N,Y,41.8080749,-87.6505453
MLS Listing,,Condo/Co-op,175 E Delaware Pl #5701,Chicago,IL,60611,430000,2,2.0,CHI - Near North Side,1325,,1970,74,325,1007,Active,,,https://www.redfin.com/IL/Chicago/175-E-Delaware-Pl-60611/unit-5701/home/14119044,MRED as Distributed by MLS Grid,11873985,N,Y,41.8990143,-87.6228548
MLS Listing,,Multi-Family (2-4 Unit),7310 S Blackstone Ave,Chicago,IL,60619,217900,4,2.0,CHI - South Shore,,3750,1915,74,,,Active,,,https://www.redfin.com/IL/Chicago/7310-S-Blackstone-Ave-60619/home/13921056,MRED as Distributed by MLS Grid,11874188,N,Y,41.7619964,-87.5887584
MLS Listing,,Condo/Co-op,5434 N Clark St Unit 3N,Chicago,IL,60640,735000,3,2.0,CHI - Edgewater,1910,,2013,74,385,523,Active,,,https://www.redfin.com/IL/Chicago/5434-N-Clark-St-60640/unit-3N/home/71421462,MRED as Distributed by MLS Grid,11874227,N,Y,41.9809129,-87.6685543
MLS Listing,,Condo/Co-op,161 E Chicago Ave Unit 41F,Chicago,IL,60611,599000,2,2.0,CHI - Near North Side,1904,,1985,74,315,1502,Active,,,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-41F/home/14098040,MRED as Distributed by MLS Grid,11871612,N,Y,41.8964162,-87.6233837
MLS Listing,,Condo/Co-op,6556 S Minerva Ave Unit 1W,Chicago,IL,60637,249900,1,1.0,CHI - Woodlawn,,,2024,74,,88,Active,November-18-2023 12:30 PM,November-18-2023 01:30 PM,https://www.redfin.com/IL/Chicago/6556-S-Minerva-Ave-60637/unit-1W/home/187241975,MRED as Distributed by MLS Grid,11848600,N,Y,41.775213,-87.597656
MLS Listing,,Condo/Co-op,400 E Randolph St #808,Chicago,IL,60601,324000,2,1.0,New Eastside,825,,1963,74,393,716,Active,,,https://www.redfin.com/IL/Chicago/400-E-Randolph-St-60601/unit-808/home/14094436,MRED as Distributed by MLS Grid,11873979,N,Y,41.885003,-87.6168638
MLS Listing,,Condo/Co-op,6556 S Minerva Ave Unit 1N,Chicago,IL,60637,379900,3,1.0,CHI - Woodlawn,,,2024,74,,136,Active,November-18-2023 12:30 PM,November-18-2023 01:30 PM,https://www.redfin.com/IL/Chicago/6556-S-Minerva-Ave-60637/unit-1N/home/187241963,MRED as Distributed by MLS Grid,11848590,N,Y,41.775213,-87.597656
MLS Listing,,Single Family Residential,10629 S Central Park Ave,Chicago,IL,60655,340000,4,2.0,CHI - Mount Greenwood,,5278,1960,74,,,Active,,,https://www.redfin.com/IL/Chicago/10629-S-Central-Park-Ave-60655/home/13153442,MRED as Distributed by MLS Grid,11873764,N,Y,41.6996581,-87.7106814
MLS Listing,,Condo/Co-op,500 W Superior St #1709,Chicago,IL,60654,500000,2,2.0,CHI - Near North Side,1095,,1974,74,457,1011,Active,,,https://www.redfin.com/IL/Chicago/500-W-Superior-St-60654/unit-1709/home/12598189,MRED as Distributed by MLS Grid,11873694,N,Y,41.895951,-87.642196
MLS Listing,,Condo/Co-op,1200 N Lake Shore Dr #801,Chicago,IL,60610,750000,2,2.0,CHI - Near North Side,1300,,1912,75,577,2440,Active,,,https://www.redfin.com/IL/Chicago/1200-N-Lake-Shore-Dr-60610/unit-801/home/14122895,MRED as Distributed by MLS Grid,11872942,N,Y,41.9041365,-87.625483
MLS Listing,,Multi-Family (2-4 Unit),6914 S Kimbark Ave,Chicago,IL,60637,43700,6,2.0,CHI - Greater Grand Crossing,,6098,1893,75,,,Active,,,https://www.redfin.com/IL/Chicago/6914-S-Kimbark-Ave-60637/home/13927403,MRED as Distributed by MLS Grid,11873801,N,Y,41.7694267,-87.5943102
MLS Listing,,Multi-Family (2-4 Unit),5325 W Crystal St,Chicago,IL,60651,529000,6,3.0,CHI - Austin,,4000,2023,75,,,Active,,,https://www.redfin.com/IL/Chicago/5325-W-Crystal-St-60651/home/13280668,MRED as Distributed by MLS Grid,11873908,N,Y,41.9028744,-87.7592822
MLS Listing,,Condo/Co-op,600 N Lake Shore Dr #812,Chicago,IL,60611,1396000,3,3.5,CHI - Near North Side,2547,,2008,75,548,1489,Active,,,https://www.redfin.com/IL/Chicago/600-N-Lake-Shore-Dr-60611/unit-812/home/39566218,MRED as Distributed by MLS Grid,11873843,N,Y,41.892964,-87.6157068
MLS Listing,,Parking,405 N Wabash Ave Unit C-53,Chicago,IL,60611,59000,,,CHI - Near North Side,,204,1972,75,,105,Active,,,https://www.redfin.com/IL/Chicago/405-N-Wabash-Ave-60611/unit-C-53/home/12736674,MRED as Distributed by MLS Grid,11873332,N,Y,41.8897222,-87.6257722
MLS Listing,,Condo/Co-op,1356 E 62nd St Unit 1W,Chicago,IL,60637,255000,3,2.0,CHI - Woodlawn,1400,,1896,75,182,250,Active,,,https://www.redfin.com/IL/Chicago/1356-E-62nd-St-60637/unit-1W/home/12672583,MRED as Distributed by MLS Grid,11872145,N,Y,41.7824924,-87.5923968
MLS Listing,,Condo/Co-op,9745 S Karlov Ave #202,Oak Lawn,IL,60453,73100,2,1.5,Oak Lawn,956,,1967,75,76,352,Active,,,https://www.redfin.com/IL/Oak-Lawn/9745-S-Karlov-Ave-60453/unit-202/home/13166445,MRED as Distributed by MLS Grid,11873735,N,Y,41.7152766,-87.7229684
MLS Listing,,Condo/Co-op,4747 N Artesian Ave Unit 3N,Chicago,IL,60625,239900,2,1.0,CHI - Lincoln Square,,,1925,75,,244,Active,,,https://www.redfin.com/IL/Chicago/4747-N-Artesian-Ave-60625/unit-3N/home/12634862,MRED as Distributed by MLS Grid,11872688,N,Y,41.9682616,-87.6899286
MLS Listing,,Condo/Co-op,950 N Michigan Ave #4802,Chicago,IL,60611,1350000,3,4.0,CHI - Near North Side,2175,,1983,75,621,2275,Active,,,https://www.redfin.com/IL/Chicago/950-N-Michigan-Ave-60611/unit-4802/home/177289908,MRED as Distributed by MLS Grid,11872565,N,Y,41.9003388,-87.6243854
MLS Listing,,Condo/Co-op,400 E Randolph St #2420,Chicago,IL,60601,649000,2,2.0,New Eastside,,,1963,75,,1046,Active,,,https://www.redfin.com/IL/Chicago/400-E-Randolph-St-60601/unit-2420/home/14093917,MRED as Distributed by MLS Grid,11870431,N,Y,41.885003,-87.6168638
MLS Listing,,Vacant Land,2005 W Edmaire St,Chicago,IL,60643,60000,,,CHI - Morgan Park,,3125,,75,,,Active,,,https://www.redfin.com/IL/Chicago/2005-W-Edmaire-St-60643/home/13070070,MRED as Distributed by MLS Grid,11873670,N,Y,41.6878091,-87.6717325
MLS Listing,,Townhouse,3925 N Pacific Ave,Chicago,IL,60634,249900,2,1.0,CHI - Dunning,1218,3300,1945,75,205,,Active,,,https://www.redfin.com/IL/Chicago/3925-N-Pacific-Ave-60634/home/13544486,MRED as Distributed by MLS Grid,11869432,N,Y,41.9512494,-87.8267124
MLS Listing,,Condo/Co-op,1824 N Howe St #0,Chicago,IL,60614,2800000,4,3.5,CHI - Lincoln Park,4424,,2023,75,633,353,Active,,,https://www.redfin.com/IL/Chicago/1824-N-Howe-St-60614/unit-0/home/187230877,MRED as Distributed by MLS Grid,11869593,N,Y,41.9146295,-87.6450677
MLS Listing,,Condo/Co-op,5555 N Sheridan Rd #134,Chicago,IL,60640,149000,1,1.0,Edgewater Beach Apts,740,,1929,75,201,939,Active,,,https://www.redfin.com/IL/Chicago/5555-N-Sheridan-Rd-60640/unit-134/home/187229843,MRED as Distributed by MLS Grid,11869067,N,Y,41.983333,-87.6546058
MLS Listing,,Condo/Co-op,10 E Ontario St #2412,Chicago,IL,60611,265000,1,1.0,CHI - Near North Side,765,,1983,75,346,554,Active,,,https://www.redfin.com/IL/Chicago/10-E-Ontario-St-60611/unit-2412/home/12611999,MRED as Distributed by MLS Grid,11868611,N,Y,41.8934976,-87.6277186
MLS Listing,,Single Family Residential,12338 S Emerald Ave,Chicago,IL,60628,110000,3,1.0,CHI - West Pullman,972,25000,1928,75,113,,Active,,,https://www.redfin.com/IL/Chicago/12338-S-Emerald-Ave-60628/home/13057619,MRED as Distributed by MLS Grid,11872484,N,Y,41.6693634,-87.6406974
MLS Listing,,Parking,2101 W Rice St Unit P38,Chicago,IL,60622,23000,,,Ice House Lofts,,180,,75,,18,Active,,,https://www.redfin.com/IL/Chicago/2101-W-Rice-St-60622/unit-P38/home/12739921,MRED as Distributed by MLS Grid,11863755,N,Y,41.8965262,-87.6800717
MLS Listing,,Parking,401 N Wabash Ave Unit P28,Chicago,IL,60611,,,,CHI - Near North Side,,68,2008,75,,,Active,,,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-P28/home/39565408,MRED as Distributed by MLS Grid,11873281,N,Y,41.8888012,-87.6263094
MLS Listing,,Condo/Co-op,3812 W Maypole Ave #2,Chicago,IL,60624,159900,3,1.5,CHI - West Garfield Park,,,2006,75,,250,Active,,,https://www.redfin.com/IL/Chicago/3812-W-Maypole-Ave-60624/unit-2/home/13041827,MRED as Distributed by MLS Grid,11873256,N,Y,41.884351,-87.7214101
MLS Listing,,Single Family Residential,4816 S Lotus Ave,Chicago,IL,60638,339900,3,1.5,CHI - Garfield Ridge,1457,3750,1992,75,233,,Active,,,https://www.redfin.com/IL/Chicago/4816-S-Lotus-Ave-60638/home/14027453,MRED as Distributed by MLS Grid,11873248,N,Y,41.8049423,-87.7592784
MLS Listing,,Townhouse,1223 W Cottage Pl,Chicago,IL,60607,750000,3,3.0,Daily News Townhomes,1750,,2001,75,429,130,Active,,,https://www.redfin.com/IL/Chicago/1223-W-Cottage-Pl-60607/home/12780912,MRED as Distributed by MLS Grid,11867428,N,Y,41.8783095,-87.6581058
MLS Listing,,Condo/Co-op,4800 S Chicago Beach Dr Unit 203S,Chicago,IL,60615,150000,1,1.0,CHI - Kenwood,796,,1962,75,188,635,Active,,,https://www.redfin.com/IL/Chicago/4800-S-Chicago-Beach-Dr-60615/unit-203S/home/13947840,MRED as Distributed by MLS Grid,11853370,N,Y,41.8064982,-87.5866451
MLS Listing,,Multi-Family (2-4 Unit),106 S Taylor Ave,Oak Park,IL,60302,535000,6,2.0,Oak Park,,6840,1903,75,,,Active,,,https://www.redfin.com/IL/Oak-Park/106-S-Taylor-Ave-60302/home/12585483,MRED as Distributed by MLS Grid,11852979,N,Y,41.886731,-87.7777568
MLS Listing,,Vacant Land,8439 S Buffalo Ave,Chicago,IL,60617,24995,,,CHI - South Chicago,,3125,,75,,,Active,,,https://www.redfin.com/IL/Chicago/8439-S-Buffalo-Ave-60617/home/147836883,MRED as Distributed by MLS Grid,11873086,N,Y,41.7417327,-87.5437383
MLS Listing,,Condo/Co-op,4250 N Marine Dr #2830,Chicago,IL,60613,209000,1,1.0,Imperial Towers,900,,1962,75,232,704,Active,,,https://www.redfin.com/IL/Chicago/4250-N-Marine-Dr-60613/unit-2830/home/22693512,MRED as Distributed by MLS Grid,11872936,N,Y,41.9598845,-87.647122
MLS Listing,,Condo/Co-op,7420 N Winchester Ave Unit 1D,Chicago,IL,60626,163900,2,1.0,CHI - Rogers Park,1008,,1968,75,163,206,Active,,,https://www.redfin.com/IL/Chicago/7420-N-Winchester-Ave-60626/unit-1D/home/179811412,MRED as Distributed by MLS Grid,11872941,N,Y,42.0172671,-87.6794382
MLS Listing,,Single Family Residential,10751 S Parnell Ave,Chicago,IL,60628,429000,4,3.0,CHI - Roseland,2528,11550,1932,75,170,,Active,,,https://www.redfin.com/IL/Chicago/10751-S-Parnell-Ave-60628/home/13077727,MRED as Distributed by MLS Grid,11872885,N,Y,41.698194,-87.6362594
MLS Listing,,Single Family Residential,1716 N Latrobe Ave,Chicago,IL,60639,260000,3,1.0,CHI - Austin,,3750,1900,75,,,Active,,,https://www.redfin.com/IL/Chicago/1716-N-Latrobe-Ave-60639/home/13425204,MRED as Distributed by MLS Grid,11872866,N,Y,41.911854,-87.757321
MLS Listing,,Single Family Residential,3409 S Lituanica Ave,Chicago,IL,60608,210000,3,2.0,CHI - Bridgeport,,3250,1885,75,,,Active,,,https://www.redfin.com/IL/Chicago/3409-S-Lituanica-Ave-60608/home/186244548,MRED as Distributed by MLS Grid,11872887,N,Y,41.8324188,-87.6483438
MLS Listing,,Multi-Family (5+ Unit),1532 W 19th St,Chicago,IL,60608,879000,9,5.0,CHI - Lower West Side,,,1921,75,,,Active,,,https://www.redfin.com/IL/Chicago/1532-W-19th-St-60608/home/14085090,MRED as Distributed by MLS Grid,11871043,N,Y,41.8561537,-87.6651054
MLS Listing,,Condo/Co-op,82 E Elm St #4,Chicago,IL,60611,565000,2,1.5,CHI - Near North Side,1500,,1914,76,377,391,Active,,,https://www.redfin.com/IL/Chicago/82-E-Elm-St-60611/unit-4/home/14123224,MRED as Distributed by MLS Grid,11871507,N,Y,41.9034585,-87.6255967
MLS Listing,,Condo/Co-op,655 W Irving Park Rd #4002,Chicago,IL,60613,319000,2,2.0,Park Place Tower,1150,,1973,76,277,1054,Active,,,https://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-4002/home/12683304,MRED as Distributed by MLS Grid,11828749,N,Y,41.9543734,-87.6469805
MLS Listing,,Single Family Residential,11301 S Longwood Dr,Chicago,IL,60643,297000,5,1.5,CHI - Morgan Park,2000,3125,1925,76,149,,Active,,,https://www.redfin.com/IL/Chicago/11301-S-Longwood-Dr-60643/home/13070992,MRED as Distributed by MLS Grid,11872692,N,Y,41.6878292,-87.6723144
MLS Listing,,Single Family Residential,4109 N Central Park Ave,Chicago,IL,60618,388000,4,2.0,CHI - Irving Park,1000,3125,1900,76,388,,Active,,,https://www.redfin.com/IL/Chicago/4109-N-Central-Park-Ave-60618/home/13482534,MRED as Distributed by MLS Grid,11872353,N,Y,41.9559424,-87.7175887
MLS Listing,,Single Family Residential,7953 S Aberdeen St,Chicago,IL,60620,207000,4,2.0,CHI - Auburn Gresham,1264,3746,1918,76,164,,Active,,,https://www.redfin.com/IL/Chicago/7953-S-Aberdeen-St-60620/home/13906253,MRED as Distributed by MLS Grid,11872650,N,Y,41.7489644,-87.6509817
MLS Listing,,Condo/Co-op,438 W Saint James Pl,Chicago,IL,60614,4395000,5,4.5,CHI - Lincoln Park,4215,,2024,76,1043,980,Active,,,https://www.redfin.com/IL/Chicago/438-W-Saint-James-Pl-60614/home/13366303,MRED as Distributed by MLS Grid,11872525,N,Y,41.9284865,-87.6407119
MLS Listing,,Vacant Land,3134 S Giles Ave,Chicago,IL,60616,115000,,,CHI - Douglas,,1742,,76,,,Active,,,https://www.redfin.com/IL/Chicago/3134-S-Giles-Ave-60616/home/147878090,MRED as Distributed by MLS Grid,11871199,N,Y,41.8373096,-87.6197844
MLS Listing,,Multi-Family (2-4 Unit),3943 W 14th St,Chicago,IL,60623,379900,10,3.0,CHI - North Lawndale,,3920,1909,76,,,Active,,,https://www.redfin.com/IL/Chicago/3943-W-14th-St-60623/home/13235421,MRED as Distributed by MLS Grid,11872539,N,Y,41.8622808,-87.7243192
MLS Listing,,Multi-Family (5+ Unit),1045 E 73rd St,Chicago,IL,60619,272000,6,6.0,CHI - Greater Grand Crossing,,70000,1895,76,,,Active,,,https://www.redfin.com/IL/Chicago/1045-E-73rd-St-60619/home/13922377,MRED as Distributed by MLS Grid,11870802,N,Y,41.7621651,-87.5988785
MLS Listing,,Condo/Co-op,1645 W Ogden Ave #417,Chicago,IL,60607,349000,2,2.0,CHI - Near West Side,1200,,,76,291,490,Active,,,https://www.redfin.com/IL/Chicago/1645-W-Ogden-Ave-60612/unit-417/home/183747376,MRED as Distributed by MLS Grid,11872426,N,Y,41.8797553,-87.6676932
MLS Listing,,Condo/Co-op,3950 N Lake Shore Dr #2225,Chicago,IL,60613,210000,2,1.0,CHI - Lake View,,,1955,76,,900,Active,,,https://www.redfin.com/IL/Chicago/3950-N-Lake-Shore-Dr-60613/unit-2225/home/13380070,MRED as Distributed by MLS Grid,11872424,N,Y,41.9542313,-87.6458372
MLS Listing,,Condo/Co-op,3123 W Augusta Blvd #2,Chicago,IL,60622,549000,2,2.0,CHI - Humboldt Park,1400,3275,1902,76,392,150,Active,,,https://www.redfin.com/IL/Chicago/3123-W-Augusta-Blvd-60622/unit-2/home/187222955,MRED as Distributed by MLS Grid,11871656,N,Y,41.8990064,-87.7052148
MLS Listing,,Condo/Co-op,3123 W Augusta Blvd #1,Chicago,IL,60622,649000,3,3.0,CHI - Humboldt Park,2800,,1902,76,232,150,Active,,,https://www.redfin.com/IL/Chicago/3123-W-Augusta-Blvd-60622/unit-1/home/187222954,MRED as Distributed by MLS Grid,11871643,N,Y,41.8990064,-87.7052148
MLS Listing,,Condo/Co-op,1448 N Lake Shore Dr Unit 6B,Chicago,IL,60610,1000000,3,4.5,CHI - Near North Side,,,1927,76,,5615,Active,,,https://www.redfin.com/IL/Chicago/1448-N-Lake-Shore-Dr-60610/unit-6B/home/40157016,MRED as Distributed by MLS Grid,11843133,N,Y,41.9092734,-87.626852
MLS Listing,,Condo/Co-op,450 E Waterside Dr #510,Chicago,IL,60601,445000,1,1.5,CHI - Loop,1148,,2007,76,388,708,Active,,,https://www.redfin.com/IL/Chicago/450-E-Waterside-Dr-60601/unit-510/home/26780611,MRED as Distributed by MLS Grid,11872175,N,Y,41.8871051,-87.6153754
MLS Listing,,Single Family Residential,7853 S South Shore Dr,Chicago,IL,60649,179000,4,2.0,CHI - South Shore,2393,7501,1909,76,75,,Active,,,https://www.redfin.com/IL/Chicago/7853-S-South-Shore-Dr-60649/home/13215426,MRED as Distributed by MLS Grid,11872118,N,Y,41.7531493,-87.5487985
MLS Listing,,Condo/Co-op,400 N Lasalle Dr #3912,Chicago,IL,60654,300000,1,1.0,CHI - Near North Side,723,,2001,76,415,593,Active,,,https://www.redfin.com/IL/Chicago/400-N-La-Salle-Dr-60654/unit-3912/home/12593005,MRED as Distributed by MLS Grid,11864251,N,Y,41.8897707,-87.6329244
MLS Listing,,Single Family Residential,339 W 114th St,Chicago,IL,60628,239000,4,2.0,,1100,1,1915,76,217,,Active,,,https://www.redfin.com/IL/Chicago/Undisclosed-address-60628/home/13063793,MRED as Distributed by MLS Grid,11866422,N,Y,41.6868391,-87.6316466
MLS Listing,,Condo/Co-op,100 E Huron St #4703,Chicago,IL,60611,1199000,2,2.5,CHI - Near North Side,4100,,1991,76,292,4760,Active,,,https://www.redfin.com/IL/Chicago/100-E-Huron-St-60611/unit-4703/home/14100421,MRED as Distributed by MLS Grid,11872088,N,Y,41.895034,-87.6250256
MLS Listing,,Townhouse,1513 W Harrison St,Chicago,IL,60607,485000,3,3.5,Garibaldi Square,1700,2000,1989,76,285,495,Active,,,https://www.redfin.com/IL/Chicago/1513-W-Harrison-St-60607/home/14090365,MRED as Distributed by MLS Grid,11872097,N,Y,41.873831,-87.6648059
MLS Listing,,Multi-Family (2-4 Unit),8125 S Marshfield Ave,Chicago,IL,60620,385000,6,2.0,CHI - Auburn Gresham,,3750,1925,76,,,Active,,,https://www.redfin.com/IL/Chicago/8125-S-Marshfield-Ave-60620/home/13908168,MRED as Distributed by MLS Grid,11871948,N,Y,41.7459159,-87.6642803
MLS Listing,,Condo/Co-op,1625 W North Ave #301,Chicago,IL,60622,645000,3,2.0,CHI - West Town,1850,,2006,76,349,605,Active,,,https://www.redfin.com/IL/Chicago/1625-W-North-Ave-60622/unit-301/home/18919707,MRED as Distributed by MLS Grid,11871965,N,Y,41.910396,-87.6687706
MLS Listing,,Condo/Co-op,5840 S Stony Island Ave Unit 13-EF,Chicago,IL,60637,699000,4,3.0,CHI - Hyde Park,2600,,1926,76,269,3242,Active,,,https://www.redfin.com/IL/Chicago/5840-S-Stony-Island-Ave-60637/unit-13-EF/home/185243214,MRED as Distributed by MLS Grid,11871895,N,Y,41.7885344,-87.587225
MLS Listing,,Condo/Co-op,55 E Erie St #4504,Chicago,IL,60611,600000,1,1.0,CHI - Near North Side,,,2004,76,,912,Active,,,https://www.redfin.com/IL/Chicago/55-E-Erie-St-60611/unit-4504/home/12669320,MRED as Distributed by MLS Grid,11851170,N,Y,41.8943521,-87.6262824
MLS Listing,,Condo/Co-op,39 E Schiller St Unit 1E,Chicago,IL,60610,725000,3,2.5,CHI - Near North Side,3000,,1980,76,242,1203,Active,,,https://www.redfin.com/IL/Chicago/39-E-Schiller-St-60610/unit-1E/home/181075593,MRED as Distributed by MLS Grid,11871816,N,Y,41.9076605,-87.6273118
MLS Listing,,Multi-Family (2-4 Unit),1325 N Ashland Ave,Chicago,IL,60622,624500,0,,CHI - West Town,,2880,1931,76,,,Active,,,https://www.redfin.com/IL/Chicago/1325-N-Ashland-Ave-60622/home/14110405,MRED as Distributed by MLS Grid,11859142,N,Y,41.9058672,-87.6672367
